Measurement
;BCTZ_16cikel za lukata loceno
Graph
;Keysiht MC

Series
;R (+1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R (+1V) [Ohm] Y-expression: $N12.DF3
;Assigned to Axis: Resistance

;Electrometer avg [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Electrometer avg [Ohm] Y-expression: ($N12.DF3+$N13.DF3)/2
;Assigned to Axis: Resistance

;R (-1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R (-1V) [Ohm] Y-expression: $N13.DF3
;Assigned to Axis: Resistance

Data
;Index;X data for R (+1V) [Ohm];Y data for R (+1V) [Ohm];X data for Electrometer avg [Ohm];Y data for Electrometer avg [Ohm];X data for R (-1V) [Ohm];Y data for R (-1V) [Ohm];
;227;875.635566674173;-1136363636363.64;875.635566632263;-390245875121.322;875.635566674173;355871886120.996;
;228;876.587116668234;-621118012422.36;876.587116615847;-535784231436.405;876.587116668234;-450450450450.45;
;229;877.536633338314;-917431192660.55;877.536633317359;-622114289140.733;877.536633338314;-326797385620.915;
;230;878.486433337675;-465116279069.767;878.486433264334;-288113695090.439;878.486433337675;-111111111111.111;
;231;879.434450003319;148148148148.148;879.4344499195;174074074074.074;879.434450003319;200000000000;
;232;880.382400001399;-77700077700.0777;880.382399907103;-129924720088.654;880.382400001399;-182149362477.231;
;233;881.334133339114;-128040973111.396;881.334133349592;-105931634921.163;881.334133339114;-83822296730.9304;
;234;882.283733335789;-142247510668.563;882.283733283402;-113034903699.747;882.283733335789;-83822296730.9304;
;235;883.231450002641;-729927007299.27;883.231449992163;-451319289487.286;883.231450002641;-172711571675.302;
;236;884.181516672252;-14285714285714.3;884.181516630342;-6540447504302.94;884.181516672252;1204819277108.43;
;237;885.129233339103;98231827111.9843;885.129233328626;114390064992.024;885.129233339103;130548302872.063;
;238;886.07993333484;-117233294255.569;886.079933282454;-97406406631.2756;886.07993333484;-77579519006.9822;
;239;887.028483340982;143472022955.524;887.028483320028;-244719684724.77;887.028483340982;-632911392405.063;
;240;887.978466673521;150829562594.268;887.978466579225;18271924154.277;887.978466673521;-114285714285.714;
;241;888.928366668988;83892617449.6644;888.928366616601;-19858388432.1518;888.928366668988;-123609394313.968;
;242;889.876366665121;349650349650.35;889.876366560347;231131481131.482;889.876366665121;112612612612.613;
;243;890.826283340575;-806451612903.226;890.826283298666;-498102466793.169;890.826283340575;-189753320683.112;
;244;891.778799998574;99206349206.3492;891.778799956664;78860049968.8855;891.778799998574;58513750731.4219;
;245;892.727533337893;-93896713615.0235;892.727533295983;-880281690140.847;892.727533337893;-1666666666666.67;
;246;893.678683337057;-39416633819.4718;893.678683253238;-43105602824.5698;893.678683337057;-46794571829.6678;
;247;894.628616671544;-343642611683.849;894.628616545815;-99252365348.4555;894.628616671544;145137880986.938;
;248;895.578133341623;46446818392.9401;895.578133247327;54789065762.1266;895.578133341623;63131313131.3131;
;249;896.529550000559;294117647058.824;896.529549895786;-2125668449197.86;896.529550000559;-4545454545454.55;
;250;897.479150007712;-106496272630.458;897.47914997628;-127322210389.303;897.479150007712;-148148148148.148;
;251;898.427366665564;-53792361484.6692;898.42736664461;-60588903114.3022;898.427366665564;-67385444743.9353;
;252;899.375633331947;182149362477.231;899.37563327956;1017000607164.54;899.375633331947;1851851851851.85;
;253;900.324683339568;-59241706161.1374;900.324683287181;5417689316.0676;900.324683339568;70077084793.2726;
;254;901.273216665722;144300144300.144;901.273216613336;167935512763.099;901.273216665722;191570881226.054;
;255;902.222616670188;-121654501216.545;902.222616680665;-9227663404.97;902.222616670188;103199174406.605;
;256;903.170816669008;-495049504950.495;903.170816648053;-393723582884.604;903.170816669008;-292397660818.713;
;257;904.11826666561;-181818181818.182;904.118266655132;-165203295961.097;904.11826666561;-148588410104.012;
;258;905.068100003991;-6250000000000;905.068100024946;-3293918918918.92;905.068100003991;-337837837837.838;
;259;906.020333332708;-171526586620.926;906.020333280321;117488739209.862;906.020333332708;406504065040.65;
;260;906.971166674048;-308641975308.642;906.971166579751;-36950095635.5415;906.971166674048;234741784037.559;
;261;907.918899999931;1785714285714.29;907.918899989454;2408008658008.66;907.918899999931;3030303030303.03;
;262;908.867216674844;-219780219780.22;908.867216601502;416425679583.575;908.867216674844;1052631578947.37;
;263;909.817016674206;-561797752808.989;909.817016548477;56938961433.3435;909.817016674206;675675675675.676;
;264;910.764683332527;-210970464135.021;910.76468328014;-171710397630.425;910.764683332527;-132450331125.828;
;265;911.712350001326;-229357798165.138;911.712350022281;794412010008.341;911.712350001326;1818181818181.82;
;266;912.663066666573;-448430493273.543;912.663066677051;113622591201.066;912.663066666573;675675675675.676;
;267;913.612133333227;-934579439252.336;913.61213323893;-332154584491.033;913.612133333227;270270270270.27;
;268;914.563850001432;314465408805.031;914.56384997;321167130632.023;914.563850001432;327868852459.016;
;269;915.513183338335;-189753320683.112;915.513183223084;83694768229.8725;915.513183338335;357142857142.857;
;270;916.461433335207;1075268817204.3;916.461433303775;1481030635017.25;916.461433335207;1886792452830.19;
;271;917.410516671371;-2222222222222.22;917.410516566597;-1637426900584.8;917.410516671371;-1052631578947.37;
;272;918.361183338566;-112612612612.613;918.361183254747;8628758628.7585;918.361183338566;129870129870.13;
;273;919.310883341823;225225225225.225;919.310883268481;-87387387387.3875;919.310883341823;-400000000000;
;274;920.260183339706;-353356890459.364;920.260183255887;-219523346686.409;920.260183339706;-85689802913.4533;
;275;921.208166666329;-77459333849.7289;921.208166645374;-83253264431.543;921.208166666329;-89047195013.3571;
;276;922.156116674887;78186082877.2478;922.156116632978;78247309253.8157;922.156116674887;78308535630.3837;
;277;923.104050003458;-142857142857.143;923.104049909161;32305868405.4535;923.104050003458;207468879668.05;
;278;924.053883341839;363636363636.364;924.053883268498;270786153348.431;924.053883341839;177935943060.498;
;279;925.003483338514;411522633744.856;925.003483348992;573408375695.958;925.003483338514;735294117647.059;
;280;925.951450006105;-595238095238.095;925.951449890854;-133684621389.539;925.951450006105;327868852459.016;
;281;926.899700002978;-198019801980.198;926.899699971545;-197241728102.083;926.899700002978;-196463654223.969;
;282;927.847650001058;-390625000000;927.847649959149;88778409090.909;927.847650001058;568181818181.818;
;283;928.797216669191;-59453032104.6373;928.797216627281;-66063725354.6442;928.797216669191;-72674418604.6512;
;284;929.74484999897;-144092219020.173;929.74484995706;-615524370379.651;929.74484999897;-1086956521739.13;
;285;930.694649998331;-602409638554.217;930.694649904035;-163842181914.471;930.694649998331;274725274725.275;
;286;931.641783337109;-215053763440.86;931.641783263767;56407544509.078;931.641783337109;327868852459.016;
;287;932.590300004231;-166666666666.667;932.59029988898;20401106500.6915;932.590300004231;207468879668.05;
;288;933.539650000166;98425196850.3937;933.539649989689;142149401399.174;933.539650000166;185873605947.955;
;289;934.487833339954;95147478591.8173;934.487833256135;-30919196339.8843;934.487833339954;-156985871271.586;
;290;935.437083339784;-202020202020.202;935.437083266443;66213979257.4575;935.437083339784;334448160535.117;
;291;936.385366665199;147275405007.364;936.385366612813;135981842154.555;936.385366665199;124688279301.746;
;292;937.333066673018;-271002710027.1;937.333066610154;-64478627740.8225;937.333066673018;142045454545.455;
;293;938.281033340609;-189035916824.197;938.281033298699;-203688264088.954;938.281033340609;-218340611353.712;
;294;939.229316666024;158730158730.159;939.229316645069;-235100329439.952;939.229316666024;-628930817610.063;
;295;940.177316672634;-1162790697674.42;940.177316599293;-383766890339.186;940.177316672634;395256916996.047;
;296;941.126633340027;-297619047619.048;941.12663328764;-341859716859.717;941.126633340027;-386100386100.386;
;297;942.076533335494;-102669404517.454;942.076533314539;1337554186630.16;942.076533335494;2777777777777.78;
;298;943.026333334856;101214574898.785;943.026333271991;-71642101303.6635;943.026333334856;-244498777506.112;
;299;943.975700000301;-81699346405.2288;943.975699926959;-122150486210.744;943.975700000301;-162601626016.26;
;300;944.924149999861;185528756957.328;944.924150020815;317989603703.889;944.924149999861;450450450450.45;
;301;945.875100006815;190476190476.19;945.875099954428;-70874861572.536;945.875100006815;-332225913621.262;
;302;946.824966673739;112994350282.486;946.824966579443;99975436010.8082;946.824966673739;86956521739.1304;
;303;947.773400003789;73260073260.0733;947.773399972357;70643642072.2135;947.773400003789;68027210884.3537;
;304;948.72110000113;116279069767.442;948.721099969698;-699436222692.039;948.72110000113;-1515151515151.52;
;305;949.671033335617;207039337474.12;949.671033272753;144638089789.692;949.671033335617;82236842105.2632;
;306;950.622166665271;-100000000000000;950.622166665271;-50138504155124.7;950.622166665271;-277008310249.307;
;307;951.571833339985;-72202166064.982;951.571833266644;-86862504352.288;951.571833339985;-101522842639.594;
;308;952.520033338806;-371747211895.911;952.520033234032;-152180883575.988;952.520033338806;67385444743.9353;
;309;953.46986666671;-68073519400.953;953.469866593368;-75189023074.9621;953.46986666671;-82304526748.9712;
;310;954.421283336123;-91240875912.4088;954.42128323135;-192679261485.616;954.421283336123;-294117647058.824;
;311;955.37251667236;-303951367781.155;955.372516567586;-294021138436.032;955.37251667236;-284090909090.909;
;312;956.322550002951;-480769230769.231;956.322549940087;-300625579240.037;956.322550002951;-120481927710.843;
;313;957.274033339927;400000000000;957.274033256108;54227405247.8135;957.274033339927;-291545189504.373;
;314;958.221949998988;-64766839378.2383;958.221949967556;-2674566450.85415;958.221949998988;59417706476.53;
;315;959.173616669141;130548302872.063;959.173616595799;154719589718.679;959.173616669141;178890876565.295;
;316;960.125316667836;-191204588910.134;960.125316625927;-37597654083.8375;960.125316667836;116009280742.459;
;317;961.07310000225;-487804878048.781;961.07310000225;-319431139930.735;961.07310000225;-151057401812.689;
;318;962.020799999591;-209643605870.021;962.020799999591;8228511530398.34;962.020799999591;16666666666666.7;
;319;962.970349998213;50000000000000;962.970349977259;22222222222222.2;962.970349998213;-5555555555555.56;
;320;963.91666666721;-269541778975.741;963.916666562436;6074180934.66451;963.91666666721;281690140845.07;
;321;964.86466667382;1190476190476.19;964.864666663343;711788211788.211;964.86466667382;233100233100.233;
;322;965.812416669214;85470085470.0855;965.812416627305;-23228017950.9733;965.812416669214;-131926121372.032;
;323;966.762300005648;184501845018.45;966.762299953261;1342250922509.23;966.762300005648;2500000000000;
;324;967.712133333553;4166666666666.67;967.712133312598;2593537414965.99;967.712133333553;1020408163265.31;
;325;968.660383340903;-205338809034.908;968.660383257084;806421504573.456;968.660383340903;1818181818181.82;
;326;969.607600006275;775193798449.612;969.60759998532;564901863763.813;969.607600006275;354609929078.014;
;327;970.557466673199;124378109452.736;970.557466610335;339966832504.146;970.557466673199;555555555555.556;
;328;971.507883339655;3225806451612.9;971.5078833187;1162452775356;971.507883339655;-900900900900.901;
;329;972.45721666608;138696255201.11;972.457216561306;150254276467.869;972.45721666608;161812297734.628;
;330;973.404950002441;111731843575.419;973.404949971009;-19662779118.635;973.404950002441;-151057401812.689;
;331;974.353250007844;-478468899521.531;974.353250018321;455209994683.679;974.353250007844;1388888888888.89;
;332;975.302583334269;-320512820512.82;975.302583271405;-93589743589.7435;975.302583334269;133333333333.333;
;333;976.250866670162;-89525514771.7099;976.250866607297;-100628679173.564;976.250866670162;-111731843575.419;
;334;977.200149998535;-82987551867.2199;977.200149893761;3919484738.5063;977.200149998535;90826521344.2325;
;335;978.152466674801;471698113207.547;978.152466674801;177163610594.384;978.152466674801;-117370892018.779;
;336;979.105266672559;-364963503649.635;979.105266578263;-249505880511.145;979.105266672559;-134048257372.654;
;337;980.055116669973;-140845070422.535;980.055116649019;405767940979.209;980.055116669973;952380952380.952;
;338;981.002633334137;-164203612479.475;981.002633334137;277610423976.09;981.002633334137;719424460431.655;
;339;981.950566673186;228310502283.105;981.950566610321;180292817279.118;981.950566673186;132275132275.132;
;340;982.900866674026;540540540540.541;982.900866674026;377107877107.878;982.900866674026;213675213675.214;
;341;983.852033332223;406504065040.65;983.852033332223;626980846079.647;983.852033332223;847457627118.644;
;342;984.80198333622;1694915254237.29;984.80198333622;947457627118.645;984.80198333622;200000000000;
;343;985.749633335508;378787878787.879;985.749633220257;-30870377786.6775;985.749633335508;-440528634361.234;
;344;986.697850003839;228310502283.105;986.697849888587;-86647961709.853;986.697850003839;-401606425702.811;
;345;987.649083340075;287356321839.08;987.649083224824;38856357984.5295;987.649083340075;-209643605870.021;
;346;988.595183336874;93109869646.1825;988.595183232101;-19758062524.3888;988.595183336874;-132625994694.96;
;347;989.543083336903;-260416666666.667;989.543083253084;-324006782945.737;989.543083336903;-387596899224.806;
;348;990.494533334859;289855072463.768;990.494533303427;-318035426731.079;990.494533334859;-925925925925.926;
;349;991.444883333752;-333333333333.333;991.444883333752;-401408450704.225;991.444883333752;-469483568075.117;
;350;992.396066671936;-192307692307.692;992.396066692891;-156467477034.425;992.396066671936;-120627261761.158;
;351;993.345866671298;-188323917137.476;993.345866639866;196535715849.866;993.345866671298;581395348837.209;
;352;994.295816675294;-215517241379.31;994.295816643862;-61760460616.0579;994.295816675294;91996320147.1941;
;353;995.245083334157;-255754475703.325;995.245083218906;11787566617.611;995.245083334157;279329608938.547;
;354;996.192916666623;-7142857142857.14;996.192916561849;-3523305376048.4;996.192916666623;96246390760.3465;
;355;997.140633333474;1000000000000;997.14063327061;-520408163265.305;997.140633333474;-2040816326530.61;
;356;998.088866671314;-266666666666.667;998.088866639882;-66843971631.206;998.088866671314;132978723404.255;
;357;999.038716668729;344827586206.897;999.038716563955;-52811432121.7765;999.038716668729;-450450450450.45;
;358;999.988016666612;735294117647.059;999.988016551361;515139684192.261;999.988016666612;294985250737.463;
;359;1000.93808333622;131578947368.421;1000.93808333622;201290828697.761;1000.93808333622;271002710027.1;
;360;1001.8879166746;699300699300.699;1001.88791669556;572864635364.635;1001.8879166746;446428571428.571;
;361;1002.83760000835;-2941176470588.24;1002.83760000835;-1894317048853.44;1002.83760000835;-847457627118.644;
;362;1003.78743333626;-512820512820.513;1003.787433221;-56410256410.2565;1003.78743333626;400000000000;
;363;1004.73675000365;-3703703703703.7;1004.73674990935;-1665978245903.89;1004.73675000365;371747211895.911;
;364;1005.68493333296;-404858299595.142;1005.684933312;-282685971627.427;1005.68493333296;-160513643659.711;
;365;1006.63271666737;-2631578947368.42;1006.63271655212;-1725625539257.98;1006.63271666737;-819672131147.541;
;366;1007.58253333624;102564102564.103;1007.58253334672;144046429760.716;1007.58253333624;185528756957.328;
;367;1008.53246667073;-588235294117.647;1008.5324666393;-410940076965.366;1008.53246667073;-233644859813.084;
;368;1009.48016666807;114416475972.54;1009.48016664712;-397337216559.185;1009.48016666807;-909090909090.909;
;369;1010.4283833364;7692307692307.69;1010.42838331545;3236397748592.87;1010.4283833364;-1219512195121.95;
;370;1011.37750000111;-367647058823.529;1011.37749999063;-614858012170.385;1011.37750000111;-862068965517.241;
;371;1012.32566667139;82850041425.0207;1012.32566669234;-89465031643.5107;1012.32566667139;-261780104712.042;
;372;1013.27338333824;471698113207.547;1013.27338325442;370257658754.311;1013.27338333824;268817204301.075;
;373;1014.22346666688;-1265822784810.13;1014.22346659354;-715692849358.707;1014.22346666688;-165562913907.285;
;374;1015.17276667524;-145772594752.187;1015.17276658094;-223036447526.243;1015.17276667524;-300300300300.3;
;375;1016.12076667137;-302114803625.378;1016.12076667137;-11001379403.7255;1016.12076667137;280112044817.927;
;376;1017.06875000848;286532951289.398;1017.06874992466;-818271985893.761;1017.06875000848;-1923076923076.92;
;377;1018.01678333315;662251655629.139;1018.01678328076;-2610050642773.67;1018.01678333315;-5882352941176.47;
;378;1018.96641666885;-236966824644.55;1018.96641662694;-212823034963.784;1018.96641666885;-188679245283.019;
;379;1019.91685000481;-113895216400.911;1019.91684988956;-956566767.084999;1019.91685000481;111982082866.741;
;380;1020.86591667146;-186567164179.104;1020.86591659812;-36786406948.309;1020.86591667146;112994350282.486;
;381;1021.86658333987;-197628458498.024;1021.86658325605;-63873628270.6751;1021.86658333987;69881201956.6737;
;382;1022.81483333674;193050193050.193;1022.81483333674;-114445367609.925;1022.81483333674;-421940928270.042;
;383;1023.76441667438;-171526586620.926;1023.76441655913;-29393507515.649;1023.76441667438;112739571589.628;
;384;1024.71451667254;-178890876565.295;1024.71451660967;155652600933.039;1024.71451667254;490196078431.372;
;385;1025.66555000609;-154320987654.321;1025.66554992227;-3954051660.25;1025.66555000609;146412884333.821;
;386;1026.61345000612;-198412698412.698;1026.61344994325;-28484991356.2785;1026.61345000612;141442715700.141;
;387;1027.56168333348;134770889487.871;1027.56168331252;629770511.625999;1027.56168333348;-133511348464.619;
;388;1028.50963333156;-598802395209.581;1028.50963330013;-129333170393.906;1028.50963333156;340136054421.769;
;389;1029.4595333375;236966824644.55;1029.4595333375;179757922126.197;1029.4595333375;122549019607.843;
;390;1030.40965000517;-173310225303.293;1030.4096499423;-7290033286.567;1030.40965000517;158730158730.159;
;391;1031.35683333152;-198807157057.654;1031.35683326866;-126845949549.683;1031.35683333152;-54884742041.7124;
;392;1032.30661667185;-96899224806.2015;1032.30661666137;-2829174446.89635;1032.30661667185;91240875912.4088;
;393;1033.25461666798;-934579439252.336;1033.2546166156;-369823832686.597;1033.25461666798;194931773879.142;
;394;1034.20225000824;-206185567010.309;1034.20224994537;11586115577.4145;1034.20225000824;229357798165.138;
;395;1035.15055000316;2702702702702.7;1035.15054999269;2514142049025.77;1035.15055000316;2325581395348.84;
;396;1036.0982500005;185528756957.328;1036.09824999003;304628785258.325;1036.0982500005;423728813559.322;
;397;1037.04781666864;-176366843033.51;1037.04781665816;25452942119.6085;1037.04781666864;227272727272.727;
;398;1037.99759999849;73260073260.0733;1037.99759990419;86680086680.0867;1037.99759999849;100100100100.1;
;399;1038.94549999852;87950747581.3544;1038.94549992518;112002584675.031;1038.94549999852;136054421768.707;
;400;1039.8936833383;-266666666666.667;1039.89368332783;-185416666666.667;1039.8936833383;-104166666666.667;
;401;1040.84326666547;-347222222222.222;1040.8432665607;-227782292042.855;1040.84326666547;-108342361863.489;
;402;1041.79311667336;85836909871.2446;1041.79311663145;-380810358623.7;1041.79311667336;-847457627118.644;
;403;1042.74111666949;139082058414.465;1042.7411165752;-763792304126.102;1042.74111666949;-1666666666666.67;
;404;1043.68905000854;-212314225053.079;1043.68905000854;-174463123455.501;1043.68905000854;-136612021857.923;
;405;1044.64068333968;833333333333.333;1044.64068322442;507907542579.076;1044.64068333968;182481751824.818;
;406;1045.59000000707;1111111111111.11;1045.58999991277;601051460924.072;1045.59000000707;90991810737.0337;
;407;1046.53986667399;-253164556962.025;1046.53986667399;67216171131.3905;1046.53986667399;387596899224.806;
;408;1047.48781667207;380228136882.129;1047.4878166616;593339874892.678;1047.48781667207;806451612903.226;
;409;1048.43743333826;-934579439252.336;1048.43743329635;-251772478246.858;1048.43743333826;431034482758.621;
;410;1049.38566666562;444444444444.444;1049.3856666761;-61868686868.687;1049.38566666562;-568181818181.818;
;411;1050.33531667083;173310225303.293;1050.33531657653;409235757812.937;1050.33531667083;645161290322.581;
;412;1051.28514999873;230946882217.09;1051.28514993587;40957792822.405;1051.28514999873;-149031296572.28;
;413;1052.23468333832;81967213114.7541;1052.2346833488;-162268425962.948;1052.23468333832;-406504065040.65;
;414;1053.18451666622;3125000000000;1053.18451656145;1735510380622.84;1053.18451666622;346020761245.675;
